STORER,LOT,ITEMNUMBER,STORERLOT,DOCUMENTNUMBER,STARTDATE,STARTTIME,COMPLETIONDATE,COMPLETIONTIME,COMPLETEDBY,PALLET,DOCUMENTDESCRIPTION,REASON,FULLDESCRIPTION,CUSTOMERNAME,FROMTO,QUANTITY,INNERPACK,CREATEDATE,CREATETIME,UMIID,CASES
"001730","0847913   ","196555148134             ","                    ","0006231   ","2023-10-06","09.44.55","2023-10-06","09.44.55","BRICRF    ","0847913-33  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.44.55",0      ,1.00       
"001730","0847913   ","196555148134             ","                    ","0006231   ","2023-10-06","09.44.56","2023-10-06","09.44.56","BRICRF    ","0847913-35  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.44.56",0      ,1.00       
"001730","0845576   ","027556515376             ","                    ","0006202   ","2023-10-06","09.44.57","2023-10-06","09.44.57","CGRF      ","0845576-42  ","Cycle Count                   ","Cycle Count Differences       ","TST JR REEFSCOUT MSF 965                                                                            ","Speedo C/O Dawson Logistics   ","From: S146E      To: S146E     ",30       ,1      ,"2023-10-06","09.44.57",0      ,1.00       
"001730","0847913   ","196555148134             ","                    ","0006231   ","2023-10-06","09.44.57","2023-10-06","09.44.57","BRICRF    ","0847913-36  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.44.57",0      ,1.00       
"001730","0850320   ","196555148134             ","                    ","0006231   ","2023-10-06","09.44.59","2023-10-06","09.44.59","BRICRF    ","0850320-17  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.44.59",0      ,1.00       
"001730","0850320   ","196555148134             ","                    ","0006231   ","2023-10-06","09.45.00","2023-10-06","09.45.00","BRICRF    ","0850320-22  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.45.00",0      ,1.00       
"001730","0850320   ","196555148134             ","                    ","0006231   ","2023-10-06","09.45.01","2023-10-06","09.45.01","BRICRF    ","0850320-24  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.45.01",0      ,1.00       
"001730","0850320   ","196555148134             ","                    ","0006231   ","2023-10-06","09.45.03","2023-10-06","09.45.03","BRICRF    ","0850320-31  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.45.03",0      ,1.00       
"001730","0850320   ","196555148134             ","                    ","0006231   ","2023-10-06","09.45.04","2023-10-06","09.45.04","BRICRF    ","0850320-38  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.45.04",0      ,1.00       
"001730","0850320   ","196555148134             ","                    ","0006231   ","2023-10-06","09.45.06","2023-10-06","09.45.06","BRICRF    ","0850320-43  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.45.06",0      ,1.00       
"001730","0877774   ","196555148134             ","                    ","0006231   ","2023-10-06","09.45.08","2023-10-06","09.45.08","BRICRF    ","0877774-53  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.45.08",0      ,1.00       
"001730","0890849   ","196555148134             ","                    ","0006231   ","2023-10-06","09.45.10","2023-10-06","09.45.10","BRICRF    ","0890849-23  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.45.10",0      ,1.00       
"001730","0845576   ","027556515376             ","                    ","0006202   ","2023-10-06","09.45.11","2023-10-06","09.45.11","CGRF      ","0845576-30  ","Cycle Count                   ","Cycle Count Differences       ","TST JR REEFSCOUT MSF 965                                                                            ","Speedo C/O Dawson Logistics   ","From: S146F      To: S146F     ",30       ,1      ,"2023-10-06","09.45.11",0      ,1.00       
"001730","0890849   ","196555148134             ","                    ","0006231   ","2023-10-06","09.45.15","2023-10-06","09.45.15","BRICRF    ","0890849-36  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.45.15",0      ,1.00       
"001730","0890954   ","196555148134             ","                    ","0006231   ","2023-10-06","09.45.17","2023-10-06","09.45.17","BRICRF    ","0890954-11  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.45.17",0      ,1.00       
"001730","0890954   ","196555148134             ","                    ","0006231   ","2023-10-06","09.45.19","2023-10-06","09.45.19","BRICRF    ","0890954-38  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.45.19",0      ,1.00       
"001730","0890954   ","196555148134             ","                    ","0006231   ","2023-10-06","09.45.20","2023-10-06","09.45.20","BRICRF    ","0890954-55  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.45.20",0      ,1.00       
"001730","0890954   ","196555148134             ","                    ","0006231   ","2023-10-06","09.45.22","2023-10-06","09.45.22","BRICRF    ","0890954-61  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.45.22",0      ,1.00       
"001730","0890954   ","196555148134             ","                    ","0006231   ","2023-10-06","09.45.23","2023-10-06","09.45.23","BRICRF    ","0890954-62  ","Cycle Count                   ","Cycle Count Differences       ","TST SPLASH JAMMER 450                                                                               ","Speedo C/O Dawson Logistics   ","From: E118       To: E118      ",24       ,1      ,"2023-10-06","09.45.23",0      ,1.00       
"001730","0973916   ","027556127951             ","                    ","0581570   ","2023-10-06","09.41.24","2023-10-06","09.45.56","BJOHNS    ","0973916-01  ","Pallet Checked In             ",,"TST ERPLG + NS CLP C 431                                                                            ","Speedo C/O Dawson Logistics   ","From: DR017      To: DR017     ",1764     ,18     ,"2023-10-06","09.45.56",0      ,-98.00     
